rank,name,nation,startnr,total,tech,pcs,deductions,competition,element,call,base_value,goe,Judge No.1,Judge No.2,Judge No.3,Judge No.4,Judge No.5,Judge No.6,Judge No.7,Judge No.8,final_element_score
5,Sarah EVERHARDT,USA,10,124.89,65.27,59.62,0.0,ec2022SEG001OF,3Lzq+2T+2Lo,"('q', 'x')",9.79,-0.67,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,9.12
5,Sarah EVERHARDT,USA,10,124.89,65.27,59.62,0.0,ec2022SEG001OF,3Sq,"('q', 'x')",4.73,-1.29,-3.0,-3.0,-3.0,-1.0,-2.0,-3.0,-3.0,-4.0,3.44
5,Sarah EVERHARDT,USA,10,124.89,65.27,59.62,0.0,ec2022SEG001OF,FSSp4,None,3.0,0.47,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.47
6,Ahsun YUN,KOR,8,124.52,65.89,58.63,0.0,ec2022SEG001OF,ChSq1,None,3.0,0.71,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.71
6,Ahsun YUN,KOR,8,124.52,65.89,58.63,0.0,ec2022SEG001OF,FCCoSp4,None,3.5,0.7,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,4.2
6,Ahsun YUN,KOR,8,124.52,65.89,58.63,0.0,ec2022SEG001OF,3Lz!+3T,!,10.1,0.34,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,10.44
6,Ahsun YUN,KOR,8,124.52,65.89,58.63,0.0,ec2022SEG001OF,3Lo,None,4.9,1.05,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,5.95
6,Ahsun YUN,KOR,8,124.52,65.89,58.63,0.0,ec2022SEG001OF,3S,None,4.3,0.92,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,5.22
6,Ahsun YUN,KOR,8,124.52,65.89,58.63,0.0,ec2022SEG001OF,2A,None,3.3,0.66,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.96
6,Ahsun YUN,KOR,8,124.52,65.89,58.63,0.0,ec2022SEG001OF,ChSq1,None,3.0,0.57,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.57
6,Ahsun YUN,KOR,8,124.52,65.89,58.63,0.0,ec2022SEG001OF,3F+2A+SEQ,x,9.46,0.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.99
6,Ahsun YUN,KOR,8,124.52,65.89,58.63,0.0,ec2022SEG001OF,1Lz!,"('!', 'x')",0.66,-0.14,-4.0,-3.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,0.52
6,Ahsun YUN,KOR,8,124.52,65.89,58.63,0.0,ec2022SEG001OF,3F+2T+2Lo,x,9.13,0.91,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,10.04
6,Ahsun YUN,KOR,8,124.52,65.89,58.63,0.0,ec2022SEG001OF,FCCoSp4,None,3.5,0.65,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.15
6,Ahsun YUN,KOR,8,124.52,65.89,58.63,0.0,ec2022SEG001OF,StSq4,None,3.9,0.84,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.74
7,Lorine SCHILD,FRA,6,123.14,66.14,57.0,0.0,ec2022SEG001OF,FCSp3,None,2.8,0.56,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.36
7,Lorine SCHILD,FRA,6,123.14,66.14,57.0,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.45,3.0,2.0,-2.0,0.0,1.0,2.0,1.0,2.0,3.95
7,Lorine SCHILD,FRA,6,123.14,66.14,57.0,0.0,ec2022SEG001OF,3Lz+3T,None,10.1,-0.25,-2.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,9.85
7,Lorine SCHILD,FRA,6,123.14,66.14,57.0,0.0,ec2022SEG001OF,3F,None,5.3,0.53,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.83
7,Lorine SCHILD,FRA,6,123.14,66.14,57.0,0.0,ec2022SEG001OF,3Lz,None,5.9,-0.08,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,5.82
7,Lorine SCHILD,FRA,6,123.14,66.14,57.0,0.0,ec2022SEG001OF,FCCoSp4,None,3.5,0.45,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.95
7,Lorine SCHILD,FRA,6,123.14,66.14,57.0,0.0,ec2022SEG001OF,2A,None,3.3,0.33,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.63
7,Lorine SCHILD,FRA,6,123.14,66.14,57.0,0.0,ec2022SEG001OF,3Lo+2A+2T+SEQ,x,10.45,-0.07,-1.0,2.0,0.0,-1.0,0.0,0.0,1.0,0.0,10.38
7,Lorine SCHILD,FRA,6,123.14,66.14,57.0,0.0,ec2022SEG001OF,StSq3,None,3.3,0.38,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,3.68
7,Lorine SCHILD,FRA,6,123.14,66.14,57.0,0.0,ec2022SEG001OF,3Lo+2T,x,6.82,0.49,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,7.31
7,Lorine SCHILD,FRA,6,123.14,66.14,57.0,0.0,ec2022SEG001OF,ChSq1,None,3.0,1.07,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.07
7,Lorine SCHILD,FRA,6,123.14,66.14,57.0,0.0,ec2022SEG001OF,3S,x,4.73,0.25,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.98
8,Mai MIHARA,JPN,7,115.18,55.4,59.78,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.4,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,3.9
8,Mai MIHARA,JPN,7,115.18,55.4,59.78,0.0,ec2022SEG001OF,LSp3,None,2.4,0.34,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.74
8,Mai MIHARA,JPN,7,115.18,55.4,59.78,0.0,ec2022SEG001OF,3Lzq+3T<,q|<,9.26,-2.7,-5.0,-4.0,-5.0,-5.0,-4.0,-5.0,-4.0,-4.0,6.56
8,Mai MIHARA,JPN,7,115.18,55.4,59.78,0.0,ec2022SEG001OF,3F,None,5.3,0.61,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.91
8,Mai MIHARA,JPN,7,115.18,55.4,59.78,0.0,ec2022SEG001OF,2S,None,1.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3
8,Mai MIHARA,JPN,7,115.18,55.4,59.78,0.0,ec2022SEG001OF,FSSp4,None,3.0,0.43,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.43
8,Mai MIHARA,JPN,7,115.18,55.4,59.78,0.0,ec2022SEG001OF,3Lo,None,4.9,-1.54,-3.0,-3.0,-3.0,-2.0,-3.0,-4.0,-3.0,-3.0,3.36
8,Mai MIHARA,JPN,7,115.18,55.4,59.78,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.65,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,4.15
8,Mai MIHARA,JPN,7,115.18,55.4,59.78,0.0,ec2022SEG001OF,2A+2Aq+SEQ,"('q', 'x')",7.26,-0.14,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,7.12
8,Mai MIHARA,JPN,7,115.18,55.4,59.78,0.0,ec2022SEG001OF,2F+2T+2Loq,"('q', 'x')",5.28,-0.54,-4.0,-4.0,-3.0,-3.0,-3.0,-3.0,-2.0,-3.0,4.74
8,Mai MIHARA,JPN,7,115.18,55.4,59.78,0.0,ec2022SEG001OF,3Lzq,"('q', 'x')",6.49,-0.67,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,5.82
8,Mai MIHARA,JPN,7,115.18,55.4,59.78,0.0,ec2022SEG001OF,StSq4,None,3.9,0.89,2.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,4.79
9,Lindsay THORNGREN,USA,5,113.27,56.35,56.92,0.0,ec2022SEG001OF,ChSq1,None,3.0,1.07,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,4.07
9,Lindsay THORNGREN,USA,5,113.27,56.35,56.92,0.0,ec2022SEG001OF,FCCoSp4,None,3.5,0.65,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,4.15
9,Lindsay THORNGREN,USA,5,113.27,56.35,56.92,0.0,ec2022SEG001OF,3Lzq+3T<,q|<,9.26,-2.11,-3.0,-4.0,-4.0,-4.0,-3.0,-3.0,-4.0,-3.0,7.15
9,Lindsay THORNGREN,USA,5,113.27,56.35,56.92,0.0,ec2022SEG001OF,3Lo,None,4.9,0.7,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,5.6
9,Lindsay THORNGREN,USA,5,113.27,56.35,56.92,0.0,ec2022SEG001OF,3F<,<,4.24,-0.79,-1.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,3.45
9,Lindsay THORNGREN,USA,5,113.27,56.35,56.92,0.0,ec2022SEG001OF,FSSp4,None,3.0,0.43,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.43
9,Lindsay THORNGREN,USA,5,113.27,56.35,56.92,0.0,ec2022SEG001OF,StSq3,None,3.3,0.57,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.87
9,Lindsay THORNGREN,USA,5,113.27,56.35,56.92,0.0,ec2022SEG001OF,3S,None,4.3,0.61,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.91
9,Lindsay THORNGREN,USA,5,113.27,56.35,56.92,0.0,ec2022SEG001OF,2A+3T<+2T,"('<', 'x')",8.76,-0.67,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,8.09
9,Lindsay THORNGREN,USA,5,113.27,56.35,56.92,0.0,ec2022SEG001OF,ChSq1,None,3.0,0.86,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.86
9,Lindsay THORNGREN,USA,5,113.27,56.35,56.92,0.0,ec2022SEG001OF,3Lzq+2T,"('q', 'x')",7.92,-0.93,-2.0,-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,-2.0,6.99
9,Lindsay THORNGREN,USA,5,113.27,56.35,56.92,0.0,ec2022SEG001OF,A,x,0.0,0.0,None,None,None,None,None,None,None,None,0.0
10,Nella PELKONEN,FIN,1,103.08,51.01,52.07,0.0,ec2022SEG001OF,FCCoSp4,None,3.5,0.9,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.4
10,Nella PELKONEN,FIN,1,103.08,51.01,52.07,0.0,ec2022SEG001OF,CCoSp4,None,3.5,1.1,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.6
10,Nella PELKONEN,FIN,1,103.08,51.01,52.07,0.0,ec2022SEG001OF,3T+2Aq+SEQ,q,7.5,-0.24,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,7.26
10,Nella PELKONEN,FIN,1,103.08,51.01,52.07,0.0,ec2022SEG001OF,3S+1Eu+2F,None,6.6,0.49,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,7.09
10,Nella PELKONEN,FIN,1,103.08,51.01,52.07,0.0,ec2022SEG001OF,3Lz!+2T,!,7.2,-0.34,0.0,-2.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,6.86
10,Nella PELKONEN,FIN,1,103.08,51.01,52.07,0.0,ec2022SEG001OF,3F,None,5.3,-1.51,-3.0,-3.0,-2.0,-2.0,-3.0,-3.0,-3.0,-3.0,3.79
10,Nella PELKONEN,FIN,1,103.08,51.01,52.07,0.0,ec2022SEG001OF,CCoSp3,None,3.0,0.34,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,3.34
10,Nella PELKONEN,FIN,1,103.08,51.01,52.07,0.0,ec2022SEG001OF,2S,None,1.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3
10,Nella PELKONEN,FIN,1,103.08,51.01,52.07,0.0,ec2022SEG001OF,3Lz!,"('!', 'x')",6.49,-2.7,-5.0,-4.0,-4.0,-5.0,-4.0,-4.0,-5.0,-5.0,3.79
10,Nella PELKONEN,FIN,1,103.08,51.01,52.07,0.0,ec2022SEG001OF,FCSp3,None,2.8,0.28,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,3.08
10,Nella PELKONEN,FIN,1,103.08,51.01,52.07,0.0,ec2022SEG001OF,StSq3,None,3.3,-0.09,0.0,2.0,0.0,0.0,-1.0,0.0,-1.0,0.0,3.21
10,Nella PELKONEN,FIN,1,103.08,51.01,52.07,0.0,ec2022SEG001OF,2A,x,3.63,0.52,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.15
11,Janna JYRKINEN,FIN,4,102.14,49.59,52.55,0.0,ec2022SEG001OF,ChSq1,None,3.0,1.07,3.0,2.0,2.0,3.0,1.0,3.0,2.0,0.0,4.07
11,Janna JYRKINEN,FIN,4,102.14,49.59,52.55,0.0,ec2022SEG001OF,SSp4,None,2.5,0.57,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.07
11,Janna JYRKINEN,FIN,4,102.14,49.59,52.55,0.0,ec2022SEG001OF,3Lzq+2A+SEQ,q,9.2,-1.01,-1.0,-2.0,-2.0,-1.0,-2.0,-1.0,-2.0,-3.0,8.19
11,Janna JYRKINEN,FIN,4,102.14,49.59,52.55,0.0,ec2022SEG001OF,3F<,<,4.24,-0.85,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3.39
11,Janna JYRKINEN,FIN,4,102.14,49.59,52.55,0.0,ec2022SEG001OF,3Lo,None,4.9,0.56,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.46
11,Janna JYRKINEN,FIN,4,102.14,49.59,52.55,0.0,ec2022SEG001OF,2A,None,3.3,0.42,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,3.72
11,Janna JYRKINEN,FIN,4,102.14,49.59,52.55,0.0,ec2022SEG001OF,FCSp4,None,3.2,0.27,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.47
11,Janna JYRKINEN,FIN,4,102.14,49.59,52.55,0.0,ec2022SEG001OF,ChSq1,None,3.0,0.57,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.57
11,Janna JYRKINEN,FIN,4,102.14,49.59,52.55,0.0,ec2022SEG001OF,2Lz,x,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31
11,Janna JYRKINEN,FIN,4,102.14,49.59,52.55,0.0,ec2022SEG001OF,3Lo<+2T+2Lo,"('<', 'x')",7.61,-0.78,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,6.83
11,Janna JYRKINEN,FIN,4,102.14,49.59,52.55,0.0,ec2022SEG001OF,3Sq,"('q', 'x')",4.73,-2.15,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,2.58
11,Janna JYRKINEN,FIN,4,102.14,49.59,52.55,0.0,ec2022SEG001OF,LSp4,None,2.7,0.39,2.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,3.09
12,Olivia LISKO,FIN,3,98.99,47.7,51.29,0.0,ec2022SEG001OF,StSq3,None,3.3,0.47,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,3.77
12,Olivia LISKO,FIN,3,98.99,47.7,51.29,0.0,ec2022SEG001OF,CCoSp3,None,3.0,0.21,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.21
12,Olivia LISKO,FIN,3,98.99,47.7,51.29,0.0,ec2022SEG001OF,3T+2A+SEQ,None,7.5,0.84,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,8.34
12,Olivia LISKO,FIN,3,98.99,47.7,51.29,0.0,ec2022SEG001OF,3Lo<,<,3.92,-0.89,-3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-3.0,3.03
12,Olivia LISKO,FIN,3,98.99,47.7,51.29,0.0,ec2022SEG001OF,3Lz+2T,None,7.2,-0.17,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,7.03
12,Olivia LISKO,FIN,3,98.99,47.7,51.29,0.0,ec2022SEG001OF,2Lz,None,2.1,-0.57,-3.0,-3.0,-2.0,-2.0,-2.0,-3.0,-3.0,-3.0,1.53
12,Olivia LISKO,FIN,3,98.99,47.7,51.29,0.0,ec2022SEG001OF,FSSp4,None,3.0,0.26,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,3.26
12,Olivia LISKO,FIN,3,98.99,47.7,51.29,0.0,ec2022SEG001OF,3F!q,!|q,5.3,-1.36,-2.0,-3.0,-2.0,-2.0,-3.0,-2.0,-3.0,-3.0,3.94
12,Olivia LISKO,FIN,3,98.99,47.7,51.29,0.0,ec2022SEG001OF,2A+1Eu+2S,x,5.61,0.19,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.8
12,Olivia LISKO,FIN,3,98.99,47.7,51.29,0.0,ec2022SEG001OF,LSp4,None,2.7,0.39,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.09
12,Olivia LISKO,FIN,3,98.99,47.7,51.29,0.0,ec2022SEG001OF,StSq3,None,3.3,0.24,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.54
12,Olivia LISKO,FIN,3,98.99,47.7,51.29,0.0,ec2022SEG001OF,2S,x,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43
1,Yuma KAGIYAMA,JPN,12,185.77,95.57,90.2,0.0,ec2022SEG001OF,ChSq1,None,3.0,0.5,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,3.5
1,Yuma KAGIYAMA,JPN,12,185.77,95.57,90.2,0.0,ec2022SEG001OF,CCoSp3,None,3.0,0.21,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,3.21
1,Yuma KAGIYAMA,JPN,12,185.77,95.57,90.2,0.0,ec2022SEG001OF,4S,None,9.7,3.19,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,12.89
1,Yuma KAGIYAMA,JPN,12,185.77,95.57,90.2,0.0,ec2022SEG001OF,3Lz,None,5.9,1.77,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,7.67
1,Yuma KAGIYAMA,JPN,12,185.77,95.57,90.2,0.0,ec2022SEG001OF,4T+3T,None,13.7,3.66,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,17.36
1,Yuma KAGIYAMA,JPN,12,185.77,95.57,90.2,0.0,ec2022SEG001OF,3A+1Eu+3S,None,12.8,2.51,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,15.31
1,Yuma KAGIYAMA,JPN,12,185.77,95.57,90.2,0.0,ec2022SEG001OF,CSSp4,None,3.0,0.6,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.6
1,Yuma KAGIYAMA,JPN,12,185.77,95.57,90.2,0.0,ec2022SEG001OF,StSq2,None,2.6,0.89,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.49
1,Yuma KAGIYAMA,JPN,12,185.77,95.57,90.2,0.0,ec2022SEG001OF,4T,x,10.45,-0.95,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,9.5
1,Yuma KAGIYAMA,JPN,12,185.77,95.57,90.2,0.0,ec2022SEG001OF,3F+3Lo,x,11.22,-0.3,1.0,-2.0,0.0,0.0,0.0,-2.0,1.0,-2.0,10.92
1,Yuma KAGIYAMA,JPN,12,185.77,95.57,90.2,0.0,ec2022SEG001OF,1A,x,1.21,0.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.23
1,Yuma KAGIYAMA,JPN,12,185.77,95.57,90.2,0.0,ec2022SEG001OF,ChSq1,None,3.0,1.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.5
2,Andrei MOZALEV,RUS,4,179.77,99.05,80.72,0.0,ec2022SEG001OF,CCoSp4,None,3.5,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.5
2,Andrei MOZALEV,RUS,4,179.77,99.05,80.72,0.0,ec2022SEG001OF,FCCoSp4,None,3.5,1.1,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.6
2,Andrei MOZALEV,RUS,4,179.77,99.05,80.72,0.0,ec2022SEG001OF,4T+3T,None,13.7,2.71,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,16.41
2,Andrei MOZALEV,RUS,4,179.77,99.05,80.72,0.0,ec2022SEG001OF,4S,None,9.7,2.08,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,11.78
2,Andrei MOZALEV,RUS,4,179.77,99.05,80.72,0.0,ec2022SEG001OF,3Lo,None,4.9,0.84,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.74
2,Andrei MOZALEV,RUS,4,179.77,99.05,80.72,0.0,ec2022SEG001OF,3A+2T,None,9.3,1.03,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,10.33
2,Andrei MOZALEV,RUS,4,179.77,99.05,80.72,0.0,ec2022SEG001OF,FCSp4,None,3.2,0.55,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.75
2,Andrei MOZALEV,RUS,4,179.77,99.05,80.72,0.0,ec2022SEG001OF,ChSq1,None,3.0,1.07,3.0,3.0,0.0,2.0,3.0,2.0,2.0,0.0,4.07
2,Andrei MOZALEV,RUS,4,179.77,99.05,80.72,0.0,ec2022SEG001OF,4T,x,10.45,2.71,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,13.16
2,Andrei MOZALEV,RUS,4,179.77,99.05,80.72,0.0,ec2022SEG001OF,3Aq,"('q', 'x')",8.8,-0.69,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,8.11
2,Andrei MOZALEV,RUS,4,179.77,99.05,80.72,0.0,ec2022SEG001OF,3Lz+1Eu+3S,x,11.77,1.26,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,13.03
2,Andrei MOZALEV,RUS,4,179.77,99.05,80.72,0.0,ec2022SEG001OF,StSq4,None,3.9,0.78,2.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,4.68
3,Shun SATO,JPN,9,177.17,94.95,82.22,0.0,ec2022SEG001OF,CSSp4,None,3.0,0.69,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.69
3,Shun SATO,JPN,9,177.17,94.95,82.22,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.8,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.3
3,Shun SATO,JPN,9,177.17,94.95,82.22,0.0,ec2022SEG001OF,4Lz,None,11.5,3.78,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,15.28
3,Shun SATO,JPN,9,177.17,94.95,82.22,0.0,ec2022SEG001OF,4F!,!,11.0,0.47,0.0,1.0,1.0,0.0,2.0,0.0,1.0,-1.0,11.47
3,Shun SATO,JPN,9,177.17,94.95,82.22,0.0,ec2022SEG001OF,4T+1T,None,9.9,-0.27,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,9.63
3,Shun SATO,JPN,9,177.17,94.95,82.22,0.0,ec2022SEG001OF,FCCoSp3,None,3.0,0.39,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,3.39
3,Shun SATO,JPN,9,177.17,94.95,82.22,0.0,ec2022SEG001OF,4T,None,9.5,-2.04,-1.0,-2.0,-2.0,-2.0,-2.0,-3.0,-2.0,-3.0,7.46
3,Shun SATO,JPN,9,177.17,94.95,82.22,0.0,ec2022SEG001OF,3A,x,8.8,0.57,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,9.37
3,Shun SATO,JPN,9,177.17,94.95,82.22,0.0,ec2022SEG001OF,FSSp4,None,3.0,0.69,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.69
3,Shun SATO,JPN,9,177.17,94.95,82.22,0.0,ec2022SEG001OF,3F!+1Eu+3S,"('!', 'x')",11.11,-0.15,-1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,10.96
3,Shun SATO,JPN,9,177.17,94.95,82.22,0.0,ec2022SEG001OF,3A+2T,x,10.23,1.03,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,11.26
3,Shun SATO,JPN,9,177.17,94.95,82.22,0.0,ec2022SEG001OF,StSq3,None,3.3,0.8,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,4.1
4,Jason BROWN,USA,10,174.81,82.09,92.72,0.0,ec2022SEG001OF,ChSq1,None,3.0,1.14,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.14
4,Jason BROWN,USA,10,174.81,82.09,92.72,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.7,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.2
4,Jason BROWN,USA,10,174.81,82.09,92.72,0.0,ec2022SEG001OF,4S,None,9.7,-0.97,-1.0,0.0,-4.0,-1.0,2.0,-1.0,-1.0,-2.0,8.73
4,Jason BROWN,USA,10,174.81,82.09,92.72,0.0,ec2022SEG001OF,3A+2T,None,9.3,1.94,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,11.24
4,Jason BROWN,USA,10,174.81,82.09,92.72,0.0,ec2022SEG001OF,3Aq,q,8.0,-0.46,-2.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-2.0,7.54
4,Jason BROWN,USA,10,174.81,82.09,92.72,0.0,ec2022SEG001OF,CCoSp4,None,3.5,1.25,4.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,4.75
4,Jason BROWN,USA,10,174.81,82.09,92.72,0.0,ec2022SEG001OF,2Lo,None,1.7,0.29,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.99
4,Jason BROWN,USA,10,174.81,82.09,92.72,0.0,ec2022SEG001OF,3F+3T,x,10.45,1.97,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,12.42
4,Jason BROWN,USA,10,174.81,82.09,92.72,0.0,ec2022SEG001OF,3Lz!+1Eu+1S,"('!', 'x')",7.48,-0.34,-1.0,0.0,-1.0,-1.0,2.0,-1.0,0.0,-2.0,7.14
4,Jason BROWN,USA,10,174.81,82.09,92.72,0.0,ec2022SEG001OF,ChSq1,None,3.0,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.5
4,Jason BROWN,USA,10,174.81,82.09,92.72,0.0,ec2022SEG001OF,3F,x,5.83,1.97,3.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,7.8
4,Jason BROWN,USA,10,174.81,82.09,92.72,0.0,ec2022SEG001OF,FCCoSp4,None,3.5,1.25,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.75
5,Dmitri ALIEV,RUS,8,168.51,83.93,84.58,0.0,ec2022SEG001OF,StSq4,None,3.9,1.67,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.57
5,Dmitri ALIEV,RUS,8,168.51,83.93,84.58,0.0,ec2022SEG001OF,CCSp4,None,3.2,1.46,4.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,4.66
5,Dmitri ALIEV,RUS,8,168.51,83.93,84.58,0.0,ec2022SEG001OF,3Lz,None,5.9,1.52,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,7.42
5,Dmitri ALIEV,RUS,8,168.51,83.93,84.58,0.0,ec2022SEG001OF,4T+3T,None,13.7,2.04,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,15.74
